$GPRMC,134142.00,A,3946.91735,N,03249.29120,E,3.084,171.49,011213,,,A*6F
$GPRMC,134143.00,A,3946.91656,N,03249.29128,E,2.562,175.11,011213,,,A*67
$GPRMC,134144.00,A,3946.91581,N,03249.29142,E,2.708,171.34,011213,,,A*68
$GPRMC,134145.00,A,3946.91506,N,03249.29152,E,2.622,174.82,011213,,,A*66
$GPRMC,134146.00,A,3946.91425,N,03249.29163,E,2.919,173.61,011213,,,A*6A
$GPRMC,134147.00,A,3946.91342,N,03249.29179,E,2.914,171.80,011213,,,A*66
$GPRMC,134148.00,A,3946.91257,N,03249.29189,E,3.080,173.48,011213,,,A*60
$GPRMC,134149.00,A,3946.91171,N,03249.29203,E,2.867,171.84,011213,,,A*65
$GPRMC,134150.00,A,3946.91096,N,03249.29229,E,2.736,166.10,011213,,,A*6D
$GPRMC,134151.00,A,3946.91017,N,03249.29248,E,2.822,169.47,011213,,,A*65
$GPRMC,134152.00,A,3946.90938,N,03249.29260,E,2.682,171.07,011213,,,A*60
$GPRMC,134153.00,A,3946.90866,N,03249.29275,E,2.593,170.55,011213,,,A*6A
$GPRMC,134154.00,A,3946.90783,N,03249.29288,E,3.026,172.31,011213,,,A*61
$GPRMC,134155.00,A,3946.90702,N,03249.29298,E,2.787,173.32,011213,,,A*67
$GPRMC,134156.00,A,3946.90618,N,03249.29305,E,3.023,176.42,011213,,,A*61
$GPRMC,134157.00,A,3946.90498,N,03249.29299,E,4.460,179.90,011213,,,A*6A
$GPRMC,134158.00,A,3946.90401,N,03249.29307,E,3.282,177.63,011213,,,A*6C
$GPRMC,134159.00,A,3946.90342,N,03249.29322,E,2.091,175.08,011213,,,A*64
$GPRMC,134200.00,A,3946.90283,N,03249.29340,E,2.414,173.89,011213,,,A*65
$GPRMC,134201.00,A,3946.90218,N,03249.29343,E,2.641,175.87,011213,,,A*6F
$GPRMC,134202.00,A,3946.90146,N,03249.29348,E,2.506,178.43,011213,,,A*6A
$GPRMC,134203.00,A,3946.90080,N,03249.29362,E,2.751,174.86,011213,,,A*6D
$GPRMC,134204.00,A,3946.90017,N,03249.29380,E,2.402,173.31,011213,,,A*66
$GPRMC,134205.00,A,3946.89953,N,03249.29390,E,2.087,173.71,011213,,,A*6A
$GPRMC,134206.00,A,3946.89886,N,03249.29411,E,2.647,170.78,011213,,,A*6E
$GPRMC,134207.00,A,3946.89824,N,03249.29431,E,2.516,169.05,011213,,,A*60
$GPRMC,134208.00,A,3946.89754,N,03249.29456,E,2.486,166.22,011213,,,A*64
$GPRMC,134209.00,A,3946.89687,N,03249.29479,E,2.529,165.96,011213,,,A*6F
$GPRMC,134210.00,A,3946.89617,N,03249.29501,E,2.520,164.82,011213,,,A*6D
$GPRMC,134211.00,A,3946.89548,N,03249.29524,E,2.571,165.62,011213,,,A*69
$GPRMC,134212.00,A,3946.89474,N,03249.29533,E,2.572,172.69,011213,,,A*6C
$GPRMC,134213.00,A,3946.89397,N,03249.29541,E,2.902,173.07,011213,,,A*60
$GPRMC,134214.00,A,3946.89324,N,03249.29562,E,2.384,169.43,011213,,,A*61
$GPRMC,134215.00,A,3946.89254,N,03249.29585,E,2.569,166.15,011213,,,A*66
$GPRMC,134216.00,A,3946.89182,N,03249.29600,E,2.541,170.05,011213,,,A*6F
$GPRMC,134217.00,A,3946.89158,N,03249.29610,E,0.481,,011213,,,A*7A
$GPRMC,134218.00,A,3946.89105,N,03249.29623,E,2.198,171.00,011213,,,A*6B
$GPRMC,134219.00,A,3946.89037,N,03249.29643,E,2.370,169.04,011213,,,A*65
$GPRMC,134220.00,A,3946.88965,N,03249.29666,E,2.618,167.35,011213,,,A*60
$GPRMC,134221.00,A,3946.88895,N,03249.29679,E,2.441,171.03,011213,,,A*6D
$GPRMC,134222.00,A,3946.88826,N,03249.29687,E,2.436,173.82,011213,,,A*6C
$GPRMC,134223.00,A,3946.88754,N,03249.29703,E,2.427,172.27,011213,,,A*64
$GPRMC,134224.00,A,3946.88671,N,03249.29713,E,2.764,173.56,011213,,,A*67
$GPRMC,134225.00,A,3946.88601,N,03249.29740,E,2.461,165.43,011213,,,A*62
$GPRMC,134226.00,A,3946.88524,N,03249.29759,E,2.627,167.77,011213,,,A*68
$GPRMC,134227.00,A,3946.88459,N,03249.29783,E,2.397,166.53,011213,,,A*6C
$GPRMC,134228.00,A,3946.88395,N,03249.29807,E,2.418,164.58,011213,,,A*6E
$GPRMC,134229.00,A,3946.88332,N,03249.29845,E,2.455,159.50,011213,,,A*6B
$GPRMC,134230.00,A,3946.88263,N,03249.29864,E,2.557,167.12,011213,,,A*6D
$GPRMC,134231.00,A,3946.88190,N,03249.29880,E,2.803,169.38,011213,,,A*63
$GPRMC,134232.00,A,3946.88105,N,03249.29903,E,3.266,168.28,011213,,,A*6E
$GPRMC,134233.00,A,3946.88031,N,03249.29937,E,2.748,165.27,011213,,,A*64
$GPRMC,134234.00,A,3946.87982,N,03249.29964,E,1.487,165.70,011213,,,A*6A
$GPRMC,134235.00,A,3946.87904,N,03249.29994,E,2.824,159.95,011213,,,A*68
$GPRMC,134236.00,A,3946.87831,N,03249.30028,E,2.667,160.62,011213,,,A*61
$GPRMC,134237.00,A,3946.87759,N,03249.30057,E,2.648,163.06,011213,,,A*65
$GPRMC,134238.00,A,3946.87679,N,03249.30083,E,2.635,166.33,011213,,,A*69
$GPRMC,134239.00,A,3946.87605,N,03249.30110,E,2.544,166.70,011213,,,A*6A
$GPRMC,134240.00,A,3946.87527,N,03249.30124,E,2.802,170.08,011213,,,A*67
$GPRMC,134241.00,A,3946.87462,N,03249.30146,E,2.203,166.62,011213,,,A*62
$GPRMC,134242.00,A,3946.87386,N,03249.30150,E,2.916,182.40,011213,,,A*6E
$GPRMC,134243.00,A,3946.87302,N,03249.30151,E,3.019,181.90,011213,,,A*6B
$GPRMC,134244.00,A,3946.87223,N,03249.30161,E,2.732,176.54,011213,,,A*62
$GPRMC,134245.00,A,3946.87143,N,03249.30176,E,2.855,172.82,011213,,,A*61
$GPRMC,134246.00,A,3946.87057,N,03249.30192,E,3.071,171.70,011213,,,A*6D
$GPRMC,134247.00,A,3946.86972,N,03249.30205,E,2.934,176.30,011213,,,A*64
$GPRMC,134248.00,A,3946.86891,N,03249.30202,E,2.986,178.62,011213,,,A*60
$GPRMC,134249.00,A,3946.86815,N,03249.30204,E,2.884,178.46,011213,,,A*6E
$GPRMC,134250.00,A,3946.86717,N,03249.30201,E,3.614,181.90,011213,,,A*65
$GPRMC,134251.00,A,3946.86640,N,03249.30203,E,3.024,179.53,011213,,,A*68
$GPRMC,134252.00,A,3946.86553,N,03249.30209,E,3.333,177.57,011213,,,A*6F
$GPRMC,134253.00,A,3946.86464,N,03249.30227,E,3.057,173.85,011213,,,A*6D
$GPRMC,134254.00,A,3946.86384,N,03249.30252,E,3.106,169.28,011213,,,A*68
$GPRMC,134255.00,A,3946.86297,N,03249.30282,E,3.247,166.47,011213,,,A*67
$GPRMC,134256.00,A,3946.86221,N,03249.30321,E,2.882,162.28,011213,,,A*6E
$GPRMC,134257.00,A,3946.86144,N,03249.30356,E,2.885,161.80,011213,,,A*69
$GPRMC,134258.00,A,3946.86073,N,03249.30387,E,2.765,162.82,011213,,,A*6F
$GPRMC,134259.00,A,3946.85995,N,03249.30411,E,2.889,165.64,011213,,,A*66
$GPRMC,134300.00,A,3946.85918,N,03249.30438,E,2.771,165.68,011213,,,A*61
$GPRMC,134301.00,A,3946.85840,N,03249.30463,E,2.476,166.67,011213,,,A*6A
$GPRMC,134302.00,A,3946.85749,N,03249.30476,E,3.235,169.46,011213,,,A*67
$GPRMC,134303.00,A,3946.85642,N,03249.30493,E,3.965,170.86,011213,,,A*6D
$GPRMC,134304.00,A,3946.85562,N,03249.30527,E,2.905,164.22,011213,,,A*69
$GPRMC,134305.00,A,3946.85478,N,03249.30556,E,2.964,165.23,011213,,,A*63
$GPRMC,134306.00,A,3946.85400,N,03249.30578,E,2.868,167.11,011213,,,A*6D
$GPRMC,134307.00,A,3946.85323,N,03249.30595,E,2.948,168.60,011213,,,A*63
$GPRMC,134308.00,A,3946.85245,N,03249.30617,E,2.879,167.19,011213,,,A*66
$GPRMC,134309.00,A,3946.85192,N,03249.30641,E,1.972,166.23,011213,,,A*6C
$GPRMC,134310.00,A,3946.85124,N,03249.30670,E,2.829,164.15,011213,,,A*60
$GPRMC,134311.00,A,3946.85048,N,03249.30688,E,2.697,165.80,011213,,,A*6B
$GPRMC,134312.00,A,3946.84964,N,03249.30707,E,3.248,166.95,011213,,,A*68
$GPRMC,134313.00,A,3946.84877,N,03249.30725,E,3.030,169.52,011213,,,A*63
$GPRMC,134314.00,A,3946.84802,N,03249.30744,E,2.625,167.21,011213,,,A*68
$GPRMC,134315.00,A,3946.84727,N,03249.30768,E,2.836,164.88,011213,,,A*63
$GPRMC,134316.00,A,3946.84652,N,03249.30799,E,2.999,163.47,011213,,,A*6D
$GPRMC,134317.00,A,3946.84569,N,03249.30812,E,2.915,173.97,011213,,,A*63
$GPRMC,134318.00,A,3946.84495,N,03249.30816,E,2.779,174.67,011213,,,A*66
$GPRMC,134319.00,A,3946.84418,N,03249.30826,E,2.877,173.44,011213,,,A*66
$GPRMC,134320.00,A,3946.84345,N,03249.30844,E,2.663,168.93,011213,,,A*6C
$GPRMC,134321.00,A,3946.84265,N,03249.30860,E,2.655,170.54,011213,,,A*6F
$GPRMC,134322.00,A,3946.84185,N,03249.30867,E,3.042,173.21,011213,,,A*66
$GPRMC,134323.00,A,3946.84109,N,03249.30882,E,2.774,170.71,011213,,,A*6D
$GPRMC,134324.00,A,3946.84030,N,03249.30895,E,3.032,171.11,011213,,,A*64
$GPRMC,134325.00,A,3946.83959,N,03249.30905,E,2.665,171.62,011213,,,A*6D
$GPRMC,134326.00,A,3946.83881,N,03249.30915,E,2.900,173.94,011213,,,A*6C
$GPRMC,134327.00,A,3946.83815,N,03249.30917,E,2.598,180.29,011213,,,A*65
$GPRMC,134328.00,A,3946.83740,N,03249.30917,E,2.709,179.28,011213,,,A*68
$GPRMC,134329.00,A,3946.83658,N,03249.30914,E,2.690,181.08,011213,,,A*66
$GPRMC,134330.00,A,3946.83575,N,03249.30898,E,2.799,188.21,011213,,,A*6D
$GPRMC,134331.00,A,3946.83501,N,03249.30874,E,2.539,190.33,011213,,,A*6F
$GPRMC,134332.00,A,3946.83429,N,03249.30861,E,2.700,184.31,011213,,,A*6C
$GPRMC,134333.00,A,3946.83368,N,03249.30859,E,2.158,183.87,011213,,,A*65
$GPRMC,134334.00,A,3946.83315,N,03249.30878,E,1.910,167.86,011213,,,A*67
$GPRMC,134335.00,A,3946.83254,N,03249.30914,E,2.368,161.15,011213,,,A*63
$GPRMC,134336.00,A,3946.83193,N,03249.30947,E,2.268,155.15,011213,,,A*68
$GPRMC,134337.00,A,3946.83133,N,03249.30971,E,2.467,158.11,011213,,,A*66
$GPRMC,134338.00,A,3946.83072,N,03249.30991,E,2.308,163.57,011213,,,A*67
$GPRMC,134339.00,A,3946.83015,N,03249.31005,E,2.106,165.61,011213,,,A*6D
$GPRMC,134340.00,A,3946.82984,N,03249.30993,E,1.086,176.89,011213,,,A*6A
$GPRMC,134341.00,A,3946.82983,N,03249.30938,E,1.837,227.58,011213,,,A*64
$GPRMC,134342.00,A,3946.83004,N,03249.30847,E,2.896,279.33,011213,,,A*67
$GPRMC,134343.00,A,3946.83034,N,03249.30740,E,3.140,282.67,011213,,,A*6B
$GPRMC,134344.00,A,3946.83067,N,03249.30633,E,3.202,287.34,011213,,,A*69
$GPRMC,134345.00,A,3946.83095,N,03249.30529,E,3.057,289.15,011213,,,A*62
$GPRMC,134346.00,A,3946.83124,N,03249.30436,E,2.609,291.78,011213,,,A*6B
$GPRMC,134347.00,A,3946.83148,N,03249.30345,E,2.543,288.49,011213,,,A*64
$GPRMC,134348.00,A,3946.83162,N,03249.30248,E,2.719,281.96,011213,,,A*69
$GPRMC,134349.00,A,3946.83176,N,03249.30145,E,2.910,280.26,011213,,,A*6E
$GPRMC,134350.00,A,3946.83188,N,03249.30036,E,2.992,277.90,011213,,,A*6D
$GPRMC,134351.00,A,3946.83193,N,03249.29928,E,3.038,273.35,011213,,,A*6B
